,order_id,store_id,store_name,store_segment,store_latitude,store_longitude,channel_id,channel_name,channel_type,payment_order_id,payment_method,payment_status,delivery_order_id,delivery_distance_meters,delivery_status,driver_id,driver_modal,driver_type,order_status,order_amount,order_moment_created,order_moment_in_expedition,order_moment_finished,hub_id,hub_name,hub_city,hub_state,hub_latitude,hub_longitude
4807,68867181,2156,RO PISMUAS ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68867181,ONLINE,PAID,68867181,603.0,DELIVERED,22266.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,26.4,2021-01-03 15:57:13,2021-01-03 16:17:22,2021-01-03 16:34:56,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4808,68867242,361,IPUPIEMAI ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68867242,ONLINE,PAID,68867242,406.0,DELIVERED,9231.0,BIKER,FREELANCE,FINISHED,49.9,2021-01-03 15:57:22,2021-01-03 16:24:34,2021-01-03 16:43:17,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
4809,68867341,1984,SUSZAIGA ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68867341,ONLINE,PAID,68867341,754.0,DELIVERED,26910.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,92.8,2021-01-03 15:57:42,2021-01-03 16:32:20,2021-01-03 16:40:15,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4810,68867388,869,PILIOU RAS ,FOOD,-22.947329999999997,-43.183534,5,FOOD PLACE,MARKETPLACE,68867388,ONLINE,PAID,68867388,957.0,DELIVERED,414.0,BIKER,FREELANCE,FINISHED,48.8,2021-01-03 15:57:52,2021-01-03 16:09:04,2021-01-03 16:50:00,18,STAR SHOPPING,RIO DE JANEIRO,RJ,-22.9454948,-43.1821807
4811,68867454,658,IUMPICA ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68867454,ONLINE,PAID,68867454,822.0,DELIVERED,8771.0,BIKER,FREELANCE,FINISHED,94.9,2021-01-03 15:58:02,2021-01-03 16:25:10,2021-01-03 16:40:17,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4812,68867513,2149,VUG U LUV ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68867513,"VOUCHER, ONLINE",PAID,68867513,4112.0,DELIVERED,31115.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,27.0,2021-01-03 15:58:12,2021-01-03 16:16:55,2021-01-03 16:56:29,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4814,68867519,690,EAVAMI FIGOI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68867519,ONLINE,PAID,68867519,5073.0,DELIVERED,25224.0,MOTOBOY,FREELANCE,FINISHED,118.6,2021-01-03 15:58:14,2021-01-03 16:24:09,2021-01-03 16:44:32,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4815,68867524,1037,IUMPICA ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68867524,ONLINE,PAID,68867524,1802.0,DELIVERED,27381.0,MOTOBOY,FREELANCE,FINISHED,183.3,2021-01-03 15:58:14,2021-01-03 16:23:14,2021-01-03 16:54:10,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
4816,68867599,1984,SUSZAIGA ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68867599,ONLINE,PAID,68867599,160.0,DELIVERED,18487.0,BIKER,FREELANCE,FINISHED,85.9,2021-01-03 15:58:32,2021-01-03 16:32:27,2021-01-03 16:37:23,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4817,68867626,780,GARIOLIS ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68867626,ONLINE,PAID,68867626,1828.0,DELIVERED,13322.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,128.1,2021-01-03 15:58:41,2021-01-03 16:24:18,2021-01-03 16:46:34,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4818,68867631,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68867631,"ONLINE, ONLINE",PAID,68867631,828.0,DELIVERED,319.0,MOTOBOY,FREELANCE,FINISHED,221.8,2021-01-03 15:58:43,2021-01-03 16:21:52,2021-01-03 16:56:07,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4819,68867631,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68867631,"ONLINE, ONLINE",PAID,68867631,828.0,DELIVERED,3287.0,BIKER,FREELANCE,FINISHED,221.8,2021-01-03 15:58:43,2021-01-03 16:21:52,2021-01-03 16:56:07,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4821,68867661,1037,IUMPICA ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68867661,ONLINE,PAID,68867661,1519.0,DELIVERED,19130.0,BIKER,FREELANCE,FINISHED,101.8,2021-01-03 15:58:54,2021-01-03 16:27:51,2021-01-03 16:43:06,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
4822,68867664,236,IUMPICA ,FOOD,-22.885819899999998,-43.2792183,5,FOOD PLACE,MARKETPLACE,68867664,ONLINE,PAID,68867664,1309.0,DELIVERED,10259.0,BIKER,FREELANCE,FINISHED,96.8,2021-01-03 15:58:54,2021-01-03 16:24:35,2021-01-03 16:39:20,13,HIP HOP SHOPPING,RIO DE JANEIRO,RJ,-22.885819899999998,-43.2792183
4823,68867667,1037,IUMPICA ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68867667,ONLINE,PAID,68867667,1378.0,DELIVERED,731.0,MOTOBOY,FREELANCE,FINISHED,159.8,2021-01-03 15:58:54,2021-01-03 16:27:54,2021-01-03 16:36:57,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
4824,68867705,659,IPUPIEMAI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68867705,ONLINE,PAID,68867705,1816.0,DELIVERED,12023.0,BIKER,FREELANCE,FINISHED,167.7,2021-01-03 15:59:03,2021-01-03 16:13:59,2021-01-03 16:31:01,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4825,68867837,2112,PIMRIMA ,FOOD,-22.926904,-43.572533,5,FOOD PLACE,MARKETPLACE,68867837,"VOUCHER, DEBIT",PAID,68867837,3279.0,DELIVERED,11466.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,28.7,2021-01-03 15:59:32,2021-01-03 16:17:58,2021-01-03 16:31:09,51,RUBY SHOPPING,RIO DE JANEIRO,RJ,-22.923675,-43.5677575
4827,68867896,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68867896,ONLINE,PAID,68867896,2852.0,DELIVERED,13874.0,MOTOBOY,FREELANCE,FINISHED,257.1,2021-01-03 15:59:43,2021-01-03 16:32:22,2021-01-03 16:53:35,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
4828,68867947,495,IUMPICA ,FOOD,-23.5623285,-46.642043,5,FOOD PLACE,MARKETPLACE,68867947,ONLINE,PAID,68867947,657.0,DELIVERED,14509.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,141.35,2021-01-03 15:59:52,2021-01-03 16:19:40,2021-01-03 16:31:46,25,AVENUE SHOPPING,SÃO PAULO,SP,-23.5677027,-46.642043
4829,68868172,869,PILIOU RAS ,FOOD,-22.947329999999997,-43.183534,5,FOOD PLACE,MARKETPLACE,68868172,ONLINE,PAID,68868172,235.0,DELIVERED,409.0,MOTOBOY,FREELANCE,FINISHED,82.6,2021-01-03 16:00:22,2021-01-03 16:10:12,2021-01-03 16:22:27,18,STAR SHOPPING,RIO DE JANEIRO,RJ,-22.9454948,-43.1821807
4830,68868173,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68868173,ONLINE,PAID,68868173,4053.0,DELIVERED,8102.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,327.05,2021-01-03 16:00:24,2021-01-03 16:39:32,2021-01-03 17:01:12,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4831,68868176,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868176,ONLINE,PAID,68868176,991.0,DELIVERED,975.0,MOTOBOY,FREELANCE,FINISHED,101.0,2021-01-03 16:00:24,2021-01-03 16:25:25,2021-01-03 16:49:52,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4832,68868230,361,IPUPIEMAI ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68868230,ONLINE,PAID,68868230,986.0,DELIVERED,345.0,MOTOBOY,FREELANCE,FINISHED,76.0,2021-01-03 16:00:32,2021-01-03 16:24:29,2021-01-03 16:46:07,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
4833,68868232,658,IUMPICA ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68868232,ONLINE,PAID,68868232,4818.0,DELIVERED,16575.0,MOTOBOY,FREELANCE,FINISHED,117.0,2021-01-03 16:00:33,2021-01-03 16:25:44,2021-01-03 17:02:57,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4834,68868289,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68868289,ONLINE,PAID,68868289,1988.0,DELIVERED,464.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,148.8,2021-01-03 16:00:42,2021-01-03 16:48:53,2021-01-03 17:50:45,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
4835,68868363,416,IUMPICA ,FOOD,-23.550407,-46.721291,5,FOOD PLACE,MARKETPLACE,68868363,ONLINE,PAID,68868363,4127.0,DELIVERED,26536.0,MOTOBOY,FREELANCE,FINISHED,74.9,2021-01-03 16:01:02,2021-01-03 16:27:28,2021-01-03 16:49:16,21,WOLF SHOPPING,SÃO PAULO,SP,-23.550407,-46.6973162
4837,68868408,632,IPUPIEMAI ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68868408,ONLINE,PAID,68868408,3898.0,DELIVERED,28633.0,MOTOBOY,FREELANCE,FINISHED,70.4,2021-01-03 16:01:12,2021-01-03 16:13:28,2021-01-03 16:33:07,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
4840,68868465,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68868465,ONLINE,PAID,68868465,581.0,DELIVERED,1433.0,BIKER,FREELANCE,FINISHED,117.0,2021-01-03 16:01:22,2021-01-03 16:25:08,2021-01-03 16:36:14,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4841,68868467,3265,EAVAMI FIGOI ,FOOD,-23.507105,-46.718196999999996,5,FOOD PLACE,MARKETPLACE,68868467,ONLINE,PAID,68868467,2848.0,DELIVERED,20177.0,MOTOBOY,FREELANCE,FINISHED,61.7,2021-01-03 16:01:24,2021-01-03 16:42:27,2021-01-03 16:55:02,37,RIVER SHOPPING,SÃO PAULO,SP,-23.507105,-46.718196999999996
4842,68868468,84,PALLO MZU GRALA,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868468,ONLINE,PAID,68868468,1473.0,DELIVERED,9182.0,BIKER,FREELANCE,FINISHED,67.8,2021-01-03 16:01:23,2021-01-03 16:19:14,2021-01-03 16:57:26,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4843,68868514,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868514,ONLINE,PAID,68868514,1087.0,DELIVERED,8521.0,BIKER,FREELANCE,FINISHED,89.0,2021-01-03 16:01:32,2021-01-03 16:17:04,2021-01-03 16:33:00,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4844,68868595,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868595,ONLINE,PAID,68868595,3289.0,DELIVERED,10378.0,MOTOBOY,FREELANCE,FINISHED,55.9,2021-01-03 16:01:52,2021-01-03 16:16:09,2021-01-03 16:50:50,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4845,68868635,658,IUMPICA ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68868635,DEBIT,PAID,68868635,1823.0,DELIVERED,16575.0,MOTOBOY,FREELANCE,FINISHED,74.9,2021-01-03 16:02:03,2021-01-03 16:25:15,2021-01-03 16:54:45,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4846,68868638,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68868638,ONLINE,PAID,68868638,4025.0,DELIVERED,26507.0,MOTOBOY,FREELANCE,FINISHED,104.8,2021-01-03 16:02:04,2021-01-03 16:30:22,2021-01-03 16:47:47,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4847,68868640,2149,VUG U LUV ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68868640,ONLINE,PAID,68868640,4099.0,DELIVERED,24434.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,64.0,2021-01-03 16:02:04,2021-01-03 16:32:36,2021-01-03 16:46:46,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4848,68868661,931,GUMOUA E ISIM ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68868661,ONLINE,PAID,68868661,2563.0,DELIVERED,9540.0,MOTOBOY,FREELANCE,FINISHED,30.7,2021-01-03 16:02:07,2021-01-03 16:34:27,2021-01-03 16:47:02,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4849,68868665,1587,EULARAI MRIPACIA,FOOD,-22.97315,-43.370810999999996,28,REGISTER PLACE,MARKETPLACE,68868665,CREDIT_STORE,PAID,68868665,1698.0,DELIVERED,27381.0,MOTOBOY,FREELANCE,FINISHED,99.5,2021-01-03 16:02:09,2021-01-03 16:23:18,2021-01-03 16:53:58,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
4850,68868719,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68868719,ONLINE,PAID,68868719,3697.0,DELIVERED,2490.0,MOTOBOY,FREELANCE,FINISHED,143.9,2021-01-03 16:02:22,2021-01-03 16:30:25,2021-01-03 16:46:55,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4851,68868745,1984,SUSZAIGA ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68868745,ONLINE,PAID,68868745,1219.0,DELIVERED,18487.0,BIKER,FREELANCE,FINISHED,111.9,2021-01-03 16:02:32,2021-01-03 16:37:54,2021-01-03 16:54:13,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4852,68868747,415,IPUPIEMAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868747,ONLINE,PAID,68868747,1254.0,DELIVERED,2969.0,BIKER,FREELANCE,FINISHED,69.8,2021-01-03 16:02:33,2021-01-03 16:32:17,2021-01-03 16:50:44,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4853,68868844,3068,PIGUE PIPACO ,FOOD,-23.507105,-46.718196999999996,5,FOOD PLACE,MARKETPLACE,68868844,ONLINE,PAID,68868844,2250.0,DELIVERED,15061.0,MOTOBOY,FREELANCE,FINISHED,31.9,2021-01-03 16:03:09,2021-01-03 16:13:47,2021-01-03 16:26:15,37,RIVER SHOPPING,SÃO PAULO,SP,-23.507105,-46.718196999999996
4854,68868862,716,EA CUMUI ,FOOD,-23.579067000000002,-46.594006,5,FOOD PLACE,MARKETPLACE,68868862,ONLINE,PAID,68868862,2051.0,DELIVERED,5052.0,MOTOBOY,FREELANCE,FINISHED,275.7,2021-01-03 16:03:12,2021-01-03 16:41:27,2021-01-03 16:57:11,33,COFFEE SHOPPING,SÃO PAULO,SP,-23.579067000000002,-46.59282
4855,68868864,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868864,ONLINE,PAID,68868864,225.0,DELIVERED,5539.0,BIKER,FREELANCE,FINISHED,131.2,2021-01-03 16:03:13,2021-01-03 16:25:07,2021-01-03 16:55:54,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4856,68868869,716,EA CUMUI ,FOOD,-23.579067000000002,-46.594006,5,FOOD PLACE,MARKETPLACE,68868869,"VOUCHER, ONLINE",PAID,68868869,2984.0,DELIVERED,5274.0,MOTOBOY,FREELANCE,FINISHED,160.8,2021-01-03 16:03:14,2021-01-03 16:50:57,2021-01-03 16:59:49,33,COFFEE SHOPPING,SÃO PAULO,SP,-23.579067000000002,-46.59282
4858,68868909,100,LUPIMUIM ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868909,MEAL_BENEFIT,PAID,68868909,444.0,DELIVERED,3287.0,BIKER,FREELANCE,FINISHED,64.9,2021-01-03 16:03:20,2021-01-03 16:13:41,2021-01-03 18:16:31,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4859,68868913,632,IPUPIEMAI ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68868913,ONLINE,PAID,68868913,615.0,DELIVERED,4979.0,BIKER,FREELANCE,FINISHED,61.4,2021-01-03 16:03:22,2021-01-03 16:13:25,2021-01-03 16:23:47,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
4861,68868970,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68868970,ONLINE,PAID,68868970,915.0,DELIVERED,9182.0,BIKER,FREELANCE,FINISHED,71.6,2021-01-03 16:03:33,2021-01-03 16:17:20,2021-01-03 16:47:16,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4862,68868975,416,IUMPICA ,FOOD,-23.550407,-46.721291,5,FOOD PLACE,MARKETPLACE,68868975,ONLINE,PAID,68868975,2535.0,DELIVERED,29451.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,148.4,2021-01-03 16:03:35,2021-01-03 16:32:59,2021-01-03 17:04:47,21,WOLF SHOPPING,SÃO PAULO,SP,-23.550407,-46.6973162
4865,68869031,659,IPUPIEMAI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68869031,ONLINE,PAID,68869031,1724.0,DELIVERED,13322.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,151.0,2021-01-03 16:03:42,2021-01-03 16:18:51,2021-01-03 17:21:40,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4866,68869035,690,EAVAMI FIGOI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68869035,ONLINE,PAID,68869035,2327.0,DELIVERED,8266.0,MOTOBOY,FREELANCE,FINISHED,105.0,2021-01-03 16:03:43,2021-01-03 16:37:19,2021-01-03 16:47:55,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4867,68869045,690,EAVAMI FIGOI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68869045,ONLINE,PAID,68869045,1448.0,DELIVERED,5715.0,BIKER,FREELANCE,FINISHED,55.8,2021-01-03 16:03:44,2021-01-03 16:37:17,2021-01-03 16:46:11,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4868,68869121,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68869121,ONLINE,PAID,68869121,2585.0,DELIVERED,5628.0,MOTOBOY,FREELANCE,FINISHED,117.25,2021-01-03 16:03:52,2021-01-03 16:32:17,2021-01-03 16:45:33,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
4869,68869130,321,IUMPICA ,FOOD,-23.592004100000004,-46.636503499999996,5,FOOD PLACE,MARKETPLACE,68869130,ONLINE,PAID,68869130,430.0,DELIVERED,17249.0,BIKER,FREELANCE,FINISHED,143.8,2021-01-03 16:03:53,2021-01-03 16:34:46,2021-01-03 16:48:30,17,SMALL SHOPPING,SÃO PAULO,SP,-23.592004100000004,-46.636503499999996
4870,68869213,83,PRARIZZAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68869213,ONLINE,PAID,68869213,872.0,DELIVERED,28836.0,BIKER,FREELANCE,FINISHED,54.8,2021-01-03 16:04:02,2021-01-03 16:30:56,2021-01-03 17:04:21,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4871,68869437,496,IUMPICA ,FOOD,-23.5630195,-46.652621,5,FOOD PLACE,MARKETPLACE,68869437,"VOUCHER, ONLINE",PAID,68869437,758.0,DELIVERED,5800.0,BIKER,FREELANCE,FINISHED,107.35,2021-01-03 16:04:32,2021-01-03 16:20:42,2021-01-03 16:34:11,26,SQL SHOPPING,SÃO PAULO,SP,-23.5630195,-46.652621
4873,68869491,2156,RO PISMUAS ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68869491,MEAL_BENEFIT,PAID,68869491,3229.0,DELIVERED,26520.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,89.8,2021-01-03 16:04:42,2021-01-03 16:32:17,2021-01-03 17:17:29,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
4874,68869494,149,IUMPICA ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68869494,ONLINE,PAID,68869494,1647.0,DELIVERED,6624.0,BIKER,FREELANCE,FINISHED,99.8,2021-01-03 16:04:42,2021-01-03 16:15:16,2021-01-03 16:56:07,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4875,68869714,416,IUMPICA ,FOOD,-23.550407,-46.721291,5,FOOD PLACE,MARKETPLACE,68869714,ONLINE,PAID,68869714,3590.0,DELIVERED,14136.0,MOTOBOY,FREELANCE,FINISHED,87.9,2021-01-03 16:05:22,2021-01-03 16:36:01,2021-01-03 16:56:15,21,WOLF SHOPPING,SÃO PAULO,SP,-23.550407,-46.6973162
4876,68869769,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68869769,ONLINE,PAID,68869769,4365.0,DELIVERED,5447.0,MOTOBOY,FREELANCE,FINISHED,130.0,2021-01-03 16:05:32,2021-01-03 16:34:48,2021-01-03 16:48:20,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4877,68869881,658,IUMPICA ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68869881,ONLINE,PAID,68869881,935.0,DELIVERED,3872.0,BIKER,FREELANCE,FINISHED,146.3,2021-01-03 16:05:52,2021-01-03 16:25:36,2021-01-03 16:33:38,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
4878,68869883,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68869883,ONLINE,PAID,68869883,1692.0,DELIVERED,29638.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,131.4,2021-01-03 16:05:52,2021-01-03 16:44:07,2021-01-03 17:06:37,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4879,68869917,955,CIRIROI U CAI ,FOOD,-22.926904,-43.572533,5,FOOD PLACE,MARKETPLACE,68869917,DEBIT,PAID,68869917,2399.0,DELIVERED,17989.0,MOTOBOY,FREELANCE,FINISHED,124.3,2021-01-03 16:05:58,2021-01-03 16:40:39,2021-01-03 17:05:35,51,RUBY SHOPPING,RIO DE JANEIRO,RJ,-22.923675,-43.5677575
4880,68869933,1015,MUMRIFAM ,GOOD,-23.658852,-46.737876,21,LONDON PLACE,MARKETPLACE,68869933,ONLINE,PAID,68869933,20619.0,DELIVERED,22423.0,MOTOBOY,FREELANCE,FINISHED,119.7,2021-01-03 16:06:01,2021-01-04 18:13:50,2021-01-04 21:02:09,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4881,68869999,149,IUMPICA ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68869999,ONLINE,PAID,68869999,3184.0,DELIVERED,512.0,MOTOBOY,FREELANCE,FINISHED,203.6,2021-01-03 16:06:15,2021-01-03 16:47:22,2021-01-03 17:11:15,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4882,68870057,587,PIARO ,FOOD,-22.921475,-43.234821999999994,13,VELOCITY PLACE,MARKETPLACE,68870057,ONLINE,PAID,68870057,4315.0,DELIVERED,7907.0,MOTOBOY,FREELANCE,FINISHED,65.9,2021-01-03 16:06:21,2021-01-03 16:29:38,2021-01-03 16:54:11,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
4883,68870193,631,IUMPICA ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68870193,ONLINE,PAID,68870193,1474.0,DELIVERED,8467.0,BIKER,FREELANCE,FINISHED,122.4,2021-01-03 16:06:42,2021-01-03 16:28:34,2021-01-03 16:42:20,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
4885,68870197,2948,GUIRGUES ,FOOD,-25.438766,-49.266532,5,FOOD PLACE,MARKETPLACE,68870197,ONLINE,PAID,68870197,199.0,DELIVERED,23860.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,58.6,2021-01-03 16:06:44,2021-01-03 16:26:21,2021-01-03 16:37:18,42,PHP SHOPPING,CURITIBA,PR,-25.4381052,-49.266532
4886,68870198,933,SUPSIO ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68870198,ONLINE,PAID,68870198,184.0,DELIVERED,29638.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,25.5,2021-01-03 16:06:45,2021-01-03 16:21:33,2021-01-03 16:34:06,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
4887,68870231,149,IUMPICA ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68870231,ONLINE,PAID,68870231,839.0,DELIVERED,3364.0,BIKER,FREELANCE,FINISHED,91.8,2021-01-03 16:06:53,2021-01-03 16:42:30,2021-01-03 17:09:20,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
